IncidentId,IcmLink,IsMissingRCA,IsTriaged,StartOfWeek,LookingDate,CreateDate,ModifiedDate,MitigateDate,ResolveDate,MonitorId,RoutingId,OwningTenantId,OwningTenantName,OwningTeamId,OwningTeamName,OwningContactAlias,Severity,Status,InactiveInDays,Title,RootCauseId,RCATitle,RCADescription,ResponsibleTeamName,ResponsibleTeamId,Tags,RunnerName,RunnerInstance,Region,Phase,TestPhase,RunnerFlavor,SubscriptionId,FailureType,IcmAutoCorrelation,HowFixed,Mitigation,RepairItems,SeverityDowngradeBy,SeverityDowngradeType,FinalTeamGroup
718356874,https://portal.microsofticm.com/imp/v5/incidents/details/718356874/summary,0,1,2025-11-30 00:00:00+00:00,2025-12-04 15:50:19.483000+00:00,2025-12-04 11:59:47.633000+00:00,2025-12-04 15:50:28.493000+00:00,2025-12-04 15:48:56.300000+00:00,2025-12-04 15:50:19.483000+00:00,azf-PrivateLinkIPBasedPLS-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,71271,SDNAppliance,vprabhakar,2,RESOLVED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPbasedPLSRunner Region: useast2euap Instance: azfPrivateLinkIPbasedPLSRunneruseast2euapProd Phase: InitialDeployment,8476198,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPbasedPLSRunner Region: useast2euap Instance: azfPrivateLinkIPbasedPLSRunneruseast2euapProd Phase: InitialDeployment,"Found the below error signatures from Log : NRPErrorCode: BackgroundTaskFailedErrorSignatures: Background task failed, FailedToUpdateEnrResourceToVncAdditional Message:The issue is most likely allocation failure of Enr resource to Vnc with error 'FailedToUpdateEnrResourceToVnc', transferring to Sdn Appliance team.",CLOUDNET\SDNAppliance,71271,"[""BackgroundTaskFailed"",""FailedToUpdateEnrResourceToVnc""]",AzNetToolsRunners.PrivateLinkIPbasedPLSRunner,azfPrivateLinkIPbasedPLSRunneruseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azf,8437f7ce-62ad-4141-aa5d-1eac599b3871,Deployment,0,Fixed By Automation,Monitor becomes healthy,,N/A,N/A,Other Teams
718520500,https://portal.microsofticm.com/imp/v5/incidents/details/718520500/summary,0,1,2025-11-30 00:00:00+00:00,2025-12-05 03:11:12.260000+00:00,2025-12-04 20:59:03.650000+00:00,2025-12-05 03:12:23.393000+00:00,2025-12-05 03:11:12.260000+00:00,, azf-LbMigrPubLbAndIlb-CP,MDM://nsmplus,10045,Cloudnet,10661,RNM,wehrich,2,MITIGATED,0,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPubIPLB Region: europewest Instance: azfNonSpdSlbv1LbMigrPubIPLBeuropewestProd Phase: ScaleVMSS-PutVmss,8482459,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.LbMigrPubIPLB Region: europewest Instance: azfNonSpdSlbv1LbMigrPubIPLBeuropewestProd Phase: ScaleVMSS-PutVmss,"Found the below error signatures from Log : CRPErrorCode: NetworkingInternalOperationErrorErrorSignatures: An exception occurred in RNM during CreateOrUpdateNetworkServiceAsyncJobQueue, NetworkServicedefinition has vips with VipRequest, MigratedToLB:True. ApiManaged VIP cannot be reverted to SVD VipAdditional Message:There is a CRP error (see CRP log), suggest NRP DRI please take look into it.",CLOUDNET\RNM,10661,"[""InternalExecutionError"",""NetworkingInternalOperationError"",""ComputeStamp"",""FDRecommendedLinks""]",AzNetToolsRunners.LbMigrPubIPLB,azfNonSpdSlbv1LbMigrPubIPLBeuropewestProd,europewest,ScaleVMSS-PutVmss,Others,azfNonSpdSlbv1,686820bf-26f6-42bc-9711-95bb202fae50,Testing Failure,0,Other,The monitor is evaluating to healthy. I am trying to find the root cause in the meantime.,,N/A,N/A,Xinyan Team
718767999,https://portal.microsofticm.com/imp/v5/incidents/details/718767999/summary,0,1,2025-11-30 00:00:00+00:00,2025-12-05 14:36:09.947000+00:00,2025-12-05 10:44:07.767000+00:00,2025-12-05 14:38:01.947000+00:00,2025-12-05 14:36:09.947000+00:00,,azf-PERunnerPLNSG-CP-RNMPhases,MDM://RNM_TRIAGE,10045,Cloudnet,10661,RNM,arayapati,2,MITIGATED,0,[Control Path: Vnet] Runner Name: AzNetToolsRunners.PERunnerPLNSG Region: norwaye Instance: azfPERunnerPLNSGnorwayePairnorwaywProd Phase: PE-Create-NsgSubnet,8492838,[Control Path: Vnet] Runner Name: AzNetToolsRunners.PERunnerPLNSG Region: norwaye Instance: azfPERunnerPLNSGnorwayePairnorwaywProd Phase: PE-Create-NsgSubnet,,CLOUDNET\RNM,10661,[],AzNetToolsRunners.PERunnerPLNSG,azfPERunnerPLNSGnorwayePairnorwaywProd,norwaye,PE-Create-NsgSubnet,Others,azf,b1518ad1-dfde-41c2-8748-df7b3d01469e,Testing Failure,0,Other,Monitors evaluating healthy,,N/A,N/A,Xinyan Team
718798754,https://portal.microsofticm.com/imp/v5/incidents/details/718798754/summary,0,1,2025-11-30 00:00:00+00:00,2025-12-07 02:53:46.680000+00:00,2025-12-05 12:32:45.613000+00:00,2025-12-07 02:53:50.433000+00:00,2025-12-07 02:52:54.047000+00:00,2025-12-07 02:53:46.680000+00:00,azf-PrivateLinkIPBasedPLSNatCAUpdate-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,71271,SDNAppliance,vprabhakar,2,RESOLVED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSNatCAUpdate Region: useast2euap Instance: azfPrivateLinkIPBasedPLSNatCAUpdateuseast2euapProd Phase: InitialDeployment,8491686,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSNatCAUpdate Region: useast2euap Instance: azfPrivateLinkIPBasedPLSNatCAUpdateuseast2euapProd Phase: InitialDeployment,"Found the below error signatures from Log : NRPErrorCode: BackgroundTaskFailedErrorSignatures: Background task failed, FailedToUpdateEnrResourceToVncAdditional Message:The issue is most likely allocation failure of Enr resource to Vnc with error 'FailedToUpdateEnrResourceToVnc', transferring to Sdn Appliance team.",CLOUDNET\SDNAppliance,71271,"[""BackgroundTaskFailed"",""FailedToUpdateEnrResourceToVnc""]",AzNetToolsRunners.PrivateLinkIPBasedPLSNatCAUpdate,azfPrivateLinkIPBasedPLSNatCAUpdateuseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azf,77c3f3ce-0781-4bec-bd1b-694d780a058a,Deployment,0,Fixed with TSG,"out of capacitymark 7 healthy ag back in rotation in useast2euap-b ""e986e18f-ec62-4a03-a23e-7ef12b6dfc0b""""b526ecb2-962d-4ab3-8090-6ccb316207d0""""93373766-f95d-4cf4-b921-58706466ba0a""""3695bedd-5124-4cac-b63b-9e6fdfc63c56""""3454132a-42bf-42f7-b3f8-9dce56b4d08b""""21faf54c-de24-471d-a742-01285500647d""""00f99247-b043-4dfe-a1a3-f34f3844daf3""",,N/A,N/A,Other Teams
718799453,https://portal.microsofticm.com/imp/v5/incidents/details/718799453/summary,0,1,2025-11-30 00:00:00+00:00,2025-12-07 02:53:46.503000+00:00,2025-12-05 12:35:22.930000+00:00,2025-12-07 02:53:51.170000+00:00,2025-12-07 02:52:54.047000+00:00,2025-12-07 02:53:46.503000+00:00,azfRNC-PrivateLinkIPBasedPLSDestinationIPChange-CP-V2,MDM://RNC_TRIAGE,10045,Cloudnet,71271,SDNAppliance,vprabhakar,2,RESOLVED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfHybridRncPePrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,8491702,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfHybridRncPePrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,"Found the below error signatures from Log : NRPErrorCode: BackgroundTaskFailedErrorSignatures: Background task failed, FailedToUpdateEnrResourceToVncAdditional Message:The issue is most likely allocation failure of Enr resource to Vnc with error 'FailedToUpdateEnrResourceToVnc', transferring to Sdn Appliance team.",CLOUDNET\SDNAppliance,71271,"[""BackgroundTaskFailed"",""FailedToUpdateEnrResourceToVnc""]",AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange,azfHybridRncPePrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azfHybridRncPe,77c3f3ce-0781-4bec-bd1b-694d780a058a,Deployment,0,Fixed with TSG,"out of capacitymark 7 healthy ag back in rotation in useast2euap-b ""e986e18f-ec62-4a03-a23e-7ef12b6dfc0b""""b526ecb2-962d-4ab3-8090-6ccb316207d0""""93373766-f95d-4cf4-b921-58706466ba0a""""3695bedd-5124-4cac-b63b-9e6fdfc63c56""""3454132a-42bf-42f7-b3f8-9dce56b4d08b""""21faf54c-de24-471d-a742-01285500647d""""00f99247-b043-4dfe-a1a3-f34f3844daf3""",,N/A,N/A,Other Teams
718800292,https://portal.microsofticm.com/imp/v5/incidents/details/718800292/summary,0,1,2025-11-30 00:00:00+00:00,2025-12-07 02:53:46.323000+00:00,2025-12-05 12:38:22.663000+00:00,2025-12-07 02:53:51.133000+00:00,2025-12-07 02:52:54.047000+00:00,2025-12-07 02:53:46.323000+00:00,azfRNC-PrivateLinkIPBasedPLSAliasing-CP-V2,MDM://RNC_TRIAGE,10045,Cloudnet,71271,SDNAppliance,vprabhakar,2,RESOLVED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSAliasing Region: useast2euap Instance: azfHybridRncPlsPrivateLinkIPBasedPLSAliasinguseast2euapProd Phase: InitialDeployment,8491744,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSAliasing Region: useast2euap Instance: azfHybridRncPlsPrivateLinkIPBasedPLSAliasinguseast2euapProd Phase: InitialDeployment,"Found the below error signatures from Log : NRPErrorCode: BackgroundTaskFailedErrorSignatures: Background task failed, FailedToUpdateEnrResourceToVncAdditional Message:The issue is most likely allocation failure of Enr resource to Vnc with error 'FailedToUpdateEnrResourceToVnc', transferring to Sdn Appliance team.",CLOUDNET\SDNAppliance,71271,"[""BackgroundTaskFailed"",""FailedToUpdateEnrResourceToVnc""]",AzNetToolsRunners.PrivateLinkIPBasedPLSAliasing,azfHybridRncPlsPrivateLinkIPBasedPLSAliasinguseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azfHybridRncPls,77c3f3ce-0781-4bec-bd1b-694d780a058a,Deployment,1,Fixed with TSG,"out of capacitymark 7 healthy ag back in rotation in useast2euap-b ""e986e18f-ec62-4a03-a23e-7ef12b6dfc0b""""b526ecb2-962d-4ab3-8090-6ccb316207d0""""93373766-f95d-4cf4-b921-58706466ba0a""""3695bedd-5124-4cac-b63b-9e6fdfc63c56""""3454132a-42bf-42f7-b3f8-9dce56b4d08b""""21faf54c-de24-471d-a742-01285500647d""""00f99247-b043-4dfe-a1a3-f34f3844daf3""",,N/A,N/A,Other Teams
718802687,https://portal.microsofticm.com/imp/v5/incidents/details/718802687/summary,0,1,2025-11-30 00:00:00+00:00,2025-12-07 02:53:46.147000+00:00,2025-12-05 12:46:38.530000+00:00,2025-12-07 02:53:51.177000+00:00,2025-12-07 02:52:54.047000+00:00,2025-12-07 02:53:46.147000+00:00,azfRNC-PrivateLinkIPBasedPLSNatCAUpdate-CP-V2,MDM://RNC_TRIAGE,10045,Cloudnet,71271,SDNAppliance,vprabhakar,2,RESOLVED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSNatCAUpdate Region: useast2euap Instance: azfHybridRncPlsPrivateLinkIPBasedPLSNatCAUpdateuseast2euapProd Phase: InitialDeployment,8491828,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSNatCAUpdate Region: useast2euap Instance: azfHybridRncPlsPrivateLinkIPBasedPLSNatCAUpdateuseast2euapProd Phase: InitialDeployment,"Found the below error signatures from Log : NRPErrorCode: BackgroundTaskFailedErrorSignatures: Background task failed, FailedToUpdateEnrResourceToVncAdditional Message:The issue is most likely allocation failure of Enr resource to Vnc with error 'FailedToUpdateEnrResourceToVnc', transferring to Sdn Appliance team.",CLOUDNET\SDNAppliance,71271,"[""BackgroundTaskFailed"",""FailedToUpdateEnrResourceToVnc""]",AzNetToolsRunners.PrivateLinkIPBasedPLSNatCAUpdate,azfHybridRncPlsPrivateLinkIPBasedPLSNatCAUpdateuseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azfHybridRncPls,77c3f3ce-0781-4bec-bd1b-694d780a058a,Deployment,1,Fixed with TSG,"out of capacitymark 7 healthy ag back in rotation in useast2euap-b ""e986e18f-ec62-4a03-a23e-7ef12b6dfc0b""""b526ecb2-962d-4ab3-8090-6ccb316207d0""""93373766-f95d-4cf4-b921-58706466ba0a""""3695bedd-5124-4cac-b63b-9e6fdfc63c56""""3454132a-42bf-42f7-b3f8-9dce56b4d08b""""21faf54c-de24-471d-a742-01285500647d""""00f99247-b043-4dfe-a1a3-f34f3844daf3""",,N/A,N/A,Other Teams
718831298,https://portal.microsofticm.com/imp/v5/incidents/details/718831298/summary,0,1,2025-11-30 00:00:00+00:00,2025-12-07 02:53:45.970000+00:00,2025-12-05 14:23:21.947000+00:00,2025-12-07 02:53:49.683000+00:00,2025-12-07 02:52:54.047000+00:00,2025-12-07 02:53:45.970000+00:00,azfRNC-PrivateLinkIPBasedPLS-CP-V2,MDM://RNC_TRIAGE,10045,Cloudnet,71271,SDNAppliance,vprabhakar,2,RESOLVED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPbasedPLSRunner Region: useast2euap Instance: azfHybridRncPePrivateLinkIPbasedPLSRunneruseast2euapProd Phase: InitialDeployment,8492738,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPbasedPLSRunner Region: useast2euap Instance: azfHybridRncPePrivateLinkIPbasedPLSRunneruseast2euapProd Phase: InitialDeployment,"Found the below error signatures from Log : NRPErrorCode: BackgroundTaskFailedErrorSignatures: Background task failed, FailedToUpdateEnrResourceToVncAdditional Message:The issue is most likely allocation failure of Enr resource to Vnc with error 'FailedToUpdateEnrResourceToVnc', transferring to Sdn Appliance team.",CLOUDNET\SDNAppliance,71271,"[""BackgroundTaskFailed"",""FailedToUpdateEnrResourceToVnc""]",AzNetToolsRunners.PrivateLinkIPbasedPLSRunner,azfHybridRncPePrivateLinkIPbasedPLSRunneruseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azfHybridRncPe,77c3f3ce-0781-4bec-bd1b-694d780a058a,Deployment,0,Fixed with TSG,"out of capacitymark 7 healthy ag back in rotation in useast2euap-b ""e986e18f-ec62-4a03-a23e-7ef12b6dfc0b""""b526ecb2-962d-4ab3-8090-6ccb316207d0""""93373766-f95d-4cf4-b921-58706466ba0a""""3695bedd-5124-4cac-b63b-9e6fdfc63c56""""3454132a-42bf-42f7-b3f8-9dce56b4d08b""""21faf54c-de24-471d-a742-01285500647d""""00f99247-b043-4dfe-a1a3-f34f3844daf3""",,N/A,N/A,Other Teams
718905674,https://portal.microsofticm.com/imp/v5/incidents/details/718905674/summary,0,0,2025-11-30 00:00:00+00:00,2025-12-06 05:30:50.077000+00:00,2025-12-05 18:36:14.120000+00:00,2025-12-06 05:30:50.100000+00:00,2025-12-06 05:30:50.077000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ulnu,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: norwayw Instance: azfAnmCPPublicRoutingCommitnorwaywProd,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,norwayw,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 270.1 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/norwayw_azfAnmCPPublicRoutingCommitnorwaywProd_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
718905679,https://portal.microsofticm.com/imp/v5/incidents/details/718905679/summary,0,0,2025-11-30 00:00:00+00:00,2025-12-06 07:30:50.440000+00:00,2025-12-05 18:36:15.463000+00:00,2025-12-06 07:30:50.463000+00:00,2025-12-06 07:30:50.440000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ulnu,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicSecAdminCommit Region: norwaye Instance: azfAnmCPPublicSecAdminCommitnorwayeProd,,,,,,[],AzNetToolsRunners.AnmCPPublicSecAdminCommit,,norwaye,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 269.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/norwaye_azfAnmCPPublicSecAdminCommitnorwayeProd_AzNetToolsRunners.AnmCPPublicSecAdminCommit.,,N/A,N/A,Xinyan Team
718905712,https://portal.microsofticm.com/imp/v5/incidents/details/718905712/summary,0,0,2025-11-30 00:00:00+00:00,2025-12-06 06:00:41.280000+00:00,2025-12-05 18:36:22.570000+00:00,2025-12-06 06:00:41.280000+00:00,2025-12-06 06:00:41.280000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ulnu,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: norwaye Instance: azfAnmCPPublicRoutingCommitnorwayeProd,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,norwaye,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 269.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/norwaye_azfAnmCPPublicRoutingCommitnorwayeProd_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
718913655,https://portal.microsofticm.com/imp/v5/incidents/details/718913655/summary,0,0,2025-11-30 00:00:00+00:00,2025-12-06 05:30:42.550000+00:00,2025-12-05 19:00:48.280000+00:00,2025-12-06 05:30:42.573000+00:00,2025-12-06 05:30:42.550000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ulnu,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicSecAdminCommit Region: norwayw Instance: azfAnmCPPublicSecAdminCommitnorwaywProd,,,,,,[],AzNetToolsRunners.AnmCPPublicSecAdminCommit,,norwayw,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 270.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/norwayw_azfAnmCPPublicSecAdminCommitnorwaywProd_AzNetToolsRunners.AnmCPPublicSecAdminCommit.,,N/A,N/A,Xinyan Team
719049937,https://portal.microsofticm.com/imp/v5/incidents/details/719049937/summary,0,0,2025-11-30 00:00:00+00:00,2025-12-06 12:36:24.547000+00:00,2025-12-06 02:00:43.890000+00:00,2025-12-06 12:36:24.570000+00:00,2025-12-06 12:36:24.547000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,useast2,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 270.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2_azfAnmCPPublicRoutingCommituseast2Prod_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
719073700,https://portal.microsofticm.com/imp/v5/incidents/details/719073700/summary,0,0,2025-11-30 00:00:00+00:00,2025-12-06 09:00:50.457000+00:00,2025-12-06 03:36:11.763000+00:00,2025-12-06 09:00:50.463000+00:00,2025-12-06 09:00:50.457000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicInterop Region: norwayw Instance: azfAnmCPPublicInteropnorwaywProd,,,,,,[],AzNetToolsRunners.AnmCPPublicInterop,,norwayw,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 270.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/norwayw_azfAnmCPPublicInteropnorwaywProd_AzNetToolsRunners.AnmCPPublicInterop.,,N/A,N/A,Xinyan Team
719230125,https://portal.microsofticm.com/imp/v5/incidents/details/719230125/summary,0,1,2025-11-30 00:00:00+00:00,2025-12-07 02:53:45.790000+00:00,2025-12-06 14:36:48.397000+00:00,2025-12-07 02:53:50.870000+00:00,2025-12-07 02:52:54.047000+00:00,2025-12-07 02:53:45.790000+00:00,azfRNC-PrivateLinkIPBasedPLSAliasing-CP-V2,MDM://RNC_TRIAGE,10045,Cloudnet,71271,SDNAppliance,vprabhakar,2,RESOLVED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSAliasing Region: useast2euap Instance: azfRncPrivateLinkIPBasedPLSAliasinguseast2euapProd Phase: InitialDeployment,8503530,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSAliasing Region: useast2euap Instance: azfRncPrivateLinkIPBasedPLSAliasinguseast2euapProd Phase: InitialDeployment,"Found the below error signatures from Log : NRPErrorCode: BackgroundTaskFailedErrorSignatures: Background task failed, FailedToUpdateEnrResourceToVncAdditional Message:The issue is most likely allocation failure of Enr resource to Vnc with error 'FailedToUpdateEnrResourceToVnc', transferring to Sdn Appliance team.",CLOUDNET\SDNAppliance,71271,"[""BackgroundTaskFailed"",""FailedToUpdateEnrResourceToVnc""]",AzNetToolsRunners.PrivateLinkIPBasedPLSAliasing,azfRncPrivateLinkIPBasedPLSAliasinguseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azfRnc,a0eb6781-4891-4925-af65-ae3a225f3866,Deployment,0,Fixed with TSG,"out of capacitymark 7 healthy ag back in rotation in useast2euap-b ""e986e18f-ec62-4a03-a23e-7ef12b6dfc0b""""b526ecb2-962d-4ab3-8090-6ccb316207d0""""93373766-f95d-4cf4-b921-58706466ba0a""""3695bedd-5124-4cac-b63b-9e6fdfc63c56""""3454132a-42bf-42f7-b3f8-9dce56b4d08b""""21faf54c-de24-471d-a742-01285500647d""""00f99247-b043-4dfe-a1a3-f34f3844daf3""",,N/A,N/A,Other Teams
719249841,https://portal.microsofticm.com/imp/v5/incidents/details/719249841/summary,0,1,2025-11-30 00:00:00+00:00,2025-12-07 02:53:45.610000+00:00,2025-12-06 15:57:57.040000+00:00,2025-12-07 02:53:51.240000+00:00,2025-12-07 02:52:54.047000+00:00,2025-12-07 02:53:45.610000+00:00,azfRNC-PrivateLinkIPBasedPLSDestinationIPChange-CP-V2,MDM://RNC_TRIAGE,10045,Cloudnet,71271,SDNAppliance,weixchen,2,RESOLVED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfRncPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,8503756,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfRncPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,"Found the below error signatures from Log : NRPErrorCode: BackgroundTaskFailedErrorSignatures: Background task failed, FailedToUpdateEnrResourceToVncAdditional Message:The issue is most likely allocation failure of Enr resource to Vnc with error 'FailedToUpdateEnrResourceToVnc', transferring to Sdn Appliance team.",CLOUDNET\SDNAppliance,71271,"[""BackgroundTaskFailed"",""FailedToUpdateEnrResourceToVnc""]",AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange,azfRncPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azfRnc,d8be6c04-a1dd-4850-8651-cd92b87d52f9,Deployment,0,Fixed with TSG,"out of capacitymark 7 healthy ag back in rotation in useast2euap-b ""e986e18f-ec62-4a03-a23e-7ef12b6dfc0b""""b526ecb2-962d-4ab3-8090-6ccb316207d0""""93373766-f95d-4cf4-b921-58706466ba0a""""3695bedd-5124-4cac-b63b-9e6fdfc63c56""""3454132a-42bf-42f7-b3f8-9dce56b4d08b""""21faf54c-de24-471d-a742-01285500647d""""00f99247-b043-4dfe-a1a3-f34f3844daf3""",,N/A,N/A,Other Teams
